file|object|label|english|portuguese|spanish
/jet-composites/buyers/buyer-strategy/resources/nls/buyer-strategy-strings.ts|root.buyer-strategy.aupResultsDialog.resultsTableLabels|aup_mc|AUP MC||
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating|internalBuyerRating|Interal Buyer Rating||
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating|informationSource|Information Source Rating||
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating|moreRatings|More ratings||
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating|addRatings|ADDITIONAL RATINGS||
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating|overviewRating|Overview of additional ratings||
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating|buyerRating|Buyer rating's||Rating del expediente
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating|parentRating|Parent rating's||
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating|risknetScore|RiskNet score||
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating|creditAgency|Credit agency||Agencia de cr�dito
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating|creditAType|Credit agency type||Tipo de agencia de cr�dito
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating|creditArating|Credit agency rating||Calificaci�n de la agencia de cr�dito
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating|decisionCodes|Decision codes||C�digos de decisi�n
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating|aupResults|AUP results||
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating|close|Close||Cerrar
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating.moreRatingsDialog|creditAgency|Credit agency||Agencia de cr�dito
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating.moreRatingsDialog|creditAgencyType|Credit agency type||Tipo de agencia de cr�dito
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating.moreRatingsDialog|creditAgencyRating|Credit agency rating||Calificaci�n de la agencia de cr�dito
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating.aupResultsDialog|title|AUP Calculation results||
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating.aupResultsDialog|description|Please find below the AUP calculation reuslts per AUP calculation with the most recent AUP calculation date.||
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating.aupResultsDialog.resultsTableLabels|aup_calculation_date|AUP calculation date||
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating.aupResultsDialog.resultsTableLabels|buyer_def_sl|Buyer def. SL||
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating.aupResultsDialog.resultsTableLabels|buyer_def_rl|Buyer def. RL||
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating.aupResultsDialog.resultsTableLabels|turnover|Turnover||
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating.aupResultsDialog.resultsTableLabels|total_assets|Total assets||
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating.aupResultsDialog.resultsTableLabels|used_buyer_indicator|Used buyer indicator||
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating.aupResultsDialog.resultsTableLabels|buyer_size_sl_fact|Buyer size SL fact||
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating.aupResultsDialog.resultsTableLabels|buyer_size_rl_fact|Buyer size RL fact||
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating.aupResultsDialog.resultsTableLabels|sl_after_bs_scaling|SL after BS scaling||
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating.aupResultsDialog.resultsTableLabels|rl_after_bs_scaling|RL after BS scaling||
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating.aupResultsDialog.resultsTableLabels|ibr|IBR||
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating.aupResultsDialog.resultsTableLabels|ibr_type|IBR Type||
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating.aupResultsDialog.resultsTableLabels|ibr_factor|IBR Factor||
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating.aupResultsDialog.resultsTableLabels|sl_after_ibr_scaling|SL after IBR scaling||
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating.aupResultsDialog.resultsTableLabels|rl_after_ibr_scaling|RL after IBR scaling||
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating.aupResultsDialog.resultsTableLabels|cts_factor|CTS factor||
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating.aupResultsDialog.resultsTableLabels|sl_after_cts_scaling|SL after CTS scaling||
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating.aupResultsDialog.resultsTableLabels|rl_after_cts_scaling|RL after CTS scaling||
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating.aupResultsDialog.resultsTableLabels|aup_sl|AUP SL||
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating.aupResultsDialog.resultsTableLabels|aup_rl|AUP RL||
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating.aupResultsDialog.resultsTableLabels|emp_qty|Emp. qty||
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating.aupResultsDialog.resultsTableLabels|aup_risk_regulator|AUP Risk Regulator||
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating.aupResultsDialog.resultsTableLabels|aup_decision_code|AUP decision code||AUP c�digo de decisi�n
/jet-composites/buyers/buyer-strategy-rating/resources/nls/buyer-strategy-rating-strings.ts|root.buyer-strategy-rating.aupResultsDialog.resultsTableLabels|aup_mc|AUP MC||
/jet-composites/buyers/buyer-strategy-submission-lcc-gcc-buttons/resources/nls/buyer-strategy-submission-lcc-gcc-buttons-strings.ts|root.buyer-strategy-submission-lcc-gcc-buttons|history|History||
/jet-composites/buyers/buyer-strategy-submission-lcc-gcc-buttons/resources/nls/buyer-strategy-submission-lcc-gcc-buttons-strings.ts|root.buyer-strategy-submission-lcc-gcc-buttons|attachFinancials|Attach financials||
/jet-composites/buyers/buyer-strategy-submission-lcc-gcc-buttons/resources/nls/buyer-strategy-submission-lcc-gcc-buttons-strings.ts|root.buyer-strategy-submission-lcc-gcc-buttons|saveChanges|Save changes||
/jet-composites/buyers/buyer-strategy-submission-lcc-gcc-buttons/resources/nls/buyer-strategy-submission-lcc-gcc-buttons-strings.ts|root.buyer-strategy-submission-lcc-gcc-buttons|undoChanges|Undo changes||
/jet-composites/buyers/buyer-strategy-submission-lcc-gcc-buttons/resources/nls/buyer-strategy-submission-lcc-gcc-buttons-strings.ts|root.buyer-strategy-submission-lcc-gcc-buttons|submitForReview|Submit for review||
/jet-composites/buyers/buyer-strategy-submission-lcc-gcc-buttons/resources/nls/buyer-strategy-submission-lcc-gcc-buttons-strings.ts|root.buyer-strategy-submission-lcc-gcc-buttons|sendToLCC|send to LCC||
/jet-composites/buyers/buyer-strategy-submission-lcc-gcc-buttons/resources/nls/buyer-strategy-submission-lcc-gcc-buttons-strings.ts|root.buyer-strategy-submission-lcc-gcc-buttons|sendToGCC|send to GCC||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|buyerUnderwriting|Underwriting settings||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|buyerStrategy|Buyer settings||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|groupSetting|Group settings||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|groupStrategy|Group strategy||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|negativePayment|Negative payment||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|manual|Manual||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|automatic|Automatic||Autom�tico
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|reviewLimitCredit|Review limit credit insurance||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|reasonForSubmission|Reason for submission||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|standardLimit|Standard limit||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|refer|Refer||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|decisionCodes|Decision codes||C�digos de decisi�n
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|nextReviewDate|Next review date||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|useManual|Use manual||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|rejectCLA|Reject CLA||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|reasonStrategyClass|Strategy class reason||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|automaticStratefyUpdateReason|Automatic strategy update reason||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|strategyClass|Strategy class||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|automaticSUpdate|Automatic strategy update||Actualizaci�n autom�tica de la estrategia
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|newCoverNote|New cover note||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|addLimits|Add limits||A�adir coberturas
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|viewBuyer360History|VIEW BUYER 360 HISTORY||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|selectDataTime|Select an update date/time from the selector to view the saved changed on that particular date/time.||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|GRLTotal|GRL Total||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|GRLCreditInsurance|GRL credit insurance||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|GRLBonding|GRL bonding||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|GRLSpecialP|GRL special product||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|GRLReinsurance|GRL reinsurance||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|GRLAutocalculation|GRL autocalculation||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|reviewLimitTotal|Total review limit||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|reviewLimitBoading|Review limit bonding||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|reviewLimitSpecial|Review limit special product||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|reviewLimitReinsurance|Review limit reinsurance||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|addMoreReview|Add more review limits||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|nextReview|Next review date||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|useAutomatic|Use automatic settings||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|highestLimit|Highest limit||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|ABRPallowed|ABRP allowed|ABRP permitido|ABRP permitido
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|reasonABRP|Reason for ABRP||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|GRLAuto|GRL autocalculation||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|suppressedUntil|Suppressed until||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|overdueSuppresionUntil|Overdue suppresion until||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|overruledIBR|Overruled IBR||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|overruledReason|Overruled reason||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|approvedOn|Approved on||Aprobado en
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|approvedBy|Approved by||Aprobado por
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|reviewedOn|Reviewed on||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|reviewedBy|Reviewed by||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|createdOn|Created on||Creado en
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|createdBy|Created by||Creado por
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|yes|Yes||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting|no|No||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting.addBuyerReviewLimitsDialog|title|ADD REVIEW LIMITS - BUYER STRATEGY||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting.addBuyerReviewLimitsDialog|description|Select one or more additional review limits to be added to the buyer strategy.||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting.addGroupReviewLimitsDialog|title|ADD REVIEW LIMITS - GROUP STRATEGY||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting.addGroupReviewLimitsDialog|description|Select one or more additional review limits to be added to the buyer strategy.||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting.notification|confirm|Data saved correctly||Datos guardados correctamente
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting.notification|delete|Date delete correctly||Fecha eliminada correctamente
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting.notification|error|There was an error saving the data||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting.buttons|review|Review||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting.buttons|submitReview|Submit review||
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting.buttons|approve|Approve||Aprobar
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting.buttons|cancel|CANCEL||CANCELAR
/jet-composites/buyers/buyer-strategy-underwriting/resources/nls/buyer-strategy-underwriting-strings.ts|root.buyer-strategy-underwriting.buttons|ok|OK||
/jet-composites/buyers/buyer-te-request/resources/nls/buyer-te-request-strings.ts|root.buyer-te-request.labels|teRequest|TE Request||
/jet-composites/buyers/buyer-te-request/resources/nls/buyer-te-request-strings.ts|root.buyer-te-request.labels|selectedCls|Selected CLs||
/jet-composites/buyers/buyer-te-request/resources/nls/buyer-te-request-strings.ts|root.buyer-te-request.labels|requestDetails|Request details||
/jet-composites/buyers/buyer-te-request/resources/nls/buyer-te-request-strings.ts|root.buyer-te-request.labels|customerName|Customer name||
/jet-composites/buyers/buyer-te-request/resources/nls/buyer-te-request-strings.ts|root.buyer-te-request.labels|policyNumber|Policy Number||
/jet-composites/buyers/buyer-te-request/resources/nls/buyer-te-request-strings.ts|root.buyer-te-request.labels|medium|Medium||
/jet-composites/buyers/buyer-te-request/resources/nls/buyer-te-request-strings.ts|root.buyer-te-request.labels|teScenario|TE scenario||
/jet-composites/buyers/buyer-te-request/resources/nls/buyer-te-request-strings.ts|root.buyer-te-request.labels|reasonRequest|Reason for request||
/jet-composites/buyers/buyer-te-request/resources/nls/buyer-te-request-strings.ts|root.buyer-te-request.labels|priority|Priority||
/jet-composites/buyers/buyer-te-request/resources/nls/buyer-te-request-strings.ts|root.buyer-te-request.labels|initiatorAssignee|Initiator is assignee||
/jet-composites/buyers/buyer-te-request/resources/nls/buyer-te-request-strings.ts|root.buyer-te-request.labels|assignee|Assignee||
/jet-composites/buyers/buyer-te-request/resources/nls/buyer-te-request-strings.ts|root.buyer-te-request.labels|sentDate|Sent date||
/jet-composites/buyers/buyer-te-request/resources/nls/buyer-te-request-strings.ts|root.buyer-te-request.labels|followUp|Follow-up||Seguimiento
/jet-composites/buyers/buyer-te-request/resources/nls/buyer-te-request-strings.ts|root.buyer-te-request.labels|automaticReminder|Automatic reminder||Recordatorio autom�tico
/jet-composites/buyers/buyer-te-request/resources/nls/buyer-te-request-strings.ts|root.buyer-te-request.labels|showQuestion|Show question of||
/jet-composites/buyers/buyer-te-request/resources/nls/buyer-te-request-strings.ts|root.buyer-te-request.labels|confirmation|The request has been sent correctly||
/jet-composites/buyers/buyer-te-request/resources/nls/buyer-te-request-strings.ts|root.buyer-te-request.labels|teScenarioDetails|TE SCENARIO DETAILS||
/jet-composites/buyers/buyer-te-request/resources/nls/buyer-te-request-strings.ts|root.buyer-te-request.labels|description|Please find below more details on the questions of TE scenario 1, 2, 3 and 4 and an overview of all questions.||
/jet-composites/buyers/buyer-te-request/resources/nls/buyer-te-request-strings.ts|root.buyer-te-request.buttons|cancel|Cancel||Cancelar
/jet-composites/buyers/buyer-te-request/resources/nls/buyer-te-request-strings.ts|root.buyer-te-request.buttons|sendRequest|Send TE requests||
/jet-composites/buyers/buyer-te-request/resources/nls/buyer-te-request-strings.ts|root.buyer-te-request.buttons|close|CLOSE||CERRAR
/jet-composites/buyers/buyer-tradesectors/resources/nls/buyer-tradesectors-strings.ts|root.buyer-tradesectors|title|Tradesectors||
/jet-composites/buyers/buyer-tradesectors/resources/nls/buyer-tradesectors-strings.ts|root.buyer-tradesectors|tradesectors|Tradesector(s)|Sectores de actividade|
/jet-composites/buyers/buyer-tradesectors/resources/nls/buyer-tradesectors-strings.ts|root.buyer-tradesectors|mainTradesector|Main tradesector||
/jet-composites/buyers/buyer-tradesectors/resources/nls/buyer-tradesectors-strings.ts|root.buyer-tradesectors|removeAll|Remove all|Remover tudo|
/jet-composites/buyers/buyer-tradesectors/resources/nls/buyer-tradesectors-strings.ts|root.buyer-tradesectors.historyDialog|title|VIEW TRADESECTOR HISTORY||
/jet-composites/buyers/buyer-tradesectors/resources/nls/buyer-tradesectors-strings.ts|root.buyer-tradesectors.historyDialog|description|Please find below an overview of historic tradesectors||
/jet-composites/buyers/buyer-tradesectors/resources/nls/buyer-tradesectors-strings.ts|root.buyer-tradesectors.historyDialog|tradesector|Tradesector||
/jet-composites/buyers/buyer-tradesectors/resources/nls/buyer-tradesectors-strings.ts|root.buyer-tradesectors.historyDialog|createdBy|Created by||
/jet-composites/buyers/buyer-tradesectors/resources/nls/buyer-tradesectors-strings.ts|root.buyer-tradesectors.historyDialog|removedBy|Removed by||
/jet-composites/buyers/buyer-tradesectors/resources/nls/buyer-tradesectors-strings.ts|root.buyer-tradesectors.historyDialog|effectFromDate|Effect from date||
/jet-composites/buyers/buyer-tradesectors/resources/nls/buyer-tradesectors-strings.ts|root.buyer-tradesectors.historyDialog|effectToDate|Effect to date||
/jet-composites/buyers/buyer-tradesectors/resources/nls/buyer-tradesectors-strings.ts|root.buyer-tradesectors.tooltips|mainTradeSector|There are one or more trade sectors selected. Please select the 'main' tradesector.|H� um ou mais sectores de actividade seleccionados. Por favor seleccione o 'principal' sector de actividade|
/jet-composites/buyers/buyer-tradesectors/resources/nls/buyer-tradesectors-strings.ts|root.buyer-tradesectors.placeholders|select|Select one||
/jet-composites/buyers/buyer-tradesectors/resources/nls/buyer-tradesectors-strings.ts|root.buyer-tradesectors.ariaLabels|historyDate|History date||
/jet-composites/buyers/buyer-trading-experiences/resources/nls/buyer-trading-experiences-strings.ts|root.buyer-trading-experiences.title|mainText|Trading experiences||
/jet-composites/buyers/buyer-trading-experiences/resources/nls/buyer-trading-experiences-strings.ts|root.buyer-trading-experiences.title|changeCLD|Change Credit Limit Decision (CLD)||
/jet-composites/buyers/buyer-trading-experiences/resources/nls/buyer-trading-experiences-strings.ts|root.buyer-trading-experiences.labels|customerName|Customer name||
/jet-composites/buyers/buyer-trading-experiences/resources/nls/buyer-trading-experiences-strings.ts|root.buyer-trading-experiences.labels|policyId|Policy ID||
/jet-composites/buyers/buyer-trading-experiences/resources/nls/buyer-trading-experiences-strings.ts|root.buyer-trading-experiences.labels|cldAtRequest|CLD at request||
/jet-composites/buyers/buyer-trading-experiences/resources/nls/buyer-trading-experiences-strings.ts|root.buyer-trading-experiences.labels|cldAfterAction|CLD after action||
/jet-composites/buyers/buyer-trading-experiences/resources/nls/buyer-trading-experiences-strings.ts|root.buyer-trading-experiences.labels|amountRequiredCL|Amount required CL||Importe requerido CL
/jet-composites/buyers/buyer-trading-experiences/resources/nls/buyer-trading-experiences-strings.ts|root.buyer-trading-experiences.labels|tradingCurrency|Trading currency||
/jet-composites/buyers/buyer-trading-experiences/resources/nls/buyer-trading-experiences-strings.ts|root.buyer-trading-experiences.labels|seasonPeriod|Season period||
/jet-composites/buyers/buyer-trading-experiences/resources/nls/buyer-trading-experiences-strings.ts|root.buyer-trading-experiences.labels|termsPayment|Terms of payment (days)||
/jet-composites/buyers/buyer-trading-experiences/resources/nls/buyer-trading-experiences-strings.ts|root.buyer-trading-experiences.labels|averageDaysToPay|Average days to pay||
/jet-composites/buyers/buyer-trading-experiences/resources/nls/buyer-trading-experiences-strings.ts|root.buyer-trading-experiences.labels|totalTurnOver|Total turn over (past 12 month)||
/jet-composites/buyers/buyer-trading-experiences/resources/nls/buyer-trading-experiences-strings.ts|root.buyer-trading-experiences.labels|highestAmount|Highest amount outstanding (past 12 month)||
/jet-composites/buyers/buyer-trading-experiences/resources/nls/buyer-trading-experiences-strings.ts|root.buyer-trading-experiences.labels|currentOutstanding|Current outstanding||Saldo vivo actual
/jet-composites/buyers/buyer-trading-experiences/resources/nls/buyer-trading-experiences-strings.ts|root.buyer-trading-experiences.labels|daysOutstanding|Days outstanding||
/jet-composites/buyers/buyer-trading-experiences/resources/nls/buyer-trading-experiences-strings.ts|root.buyer-trading-experiences.labels|paymentDelays|Payment delays||
/jet-composites/buyers/buyer-trading-experiences/resources/nls/buyer-trading-experiences-strings.ts|root.buyer-trading-experiences.labels|agreedPaymentPlan|Agreed payment plan||Plan de pagos establecido
/jet-composites/buyers/buyer-trading-experiences/resources/nls/buyer-trading-experiences-strings.ts|root.buyer-trading-experiences.labels|notes|Notes||
/jet-composites/buyers/buyer-trading-experiences/resources/nls/buyer-trading-experiences-strings.ts|root.buyer-trading-experiences.labels|firmOrders|Firm orders||
